,GSE000000
219990,1.3279
219995,6.5295
22,11.063
220,9.3272
2200,5.8651
220001,7.5379
220002,8.6974
220004,4.6816
220032,3.15215
220042,9.7505
220047,1.3279
220064,7.4835
220074,7.1888
220081,1.3279
220082,5.835
2201,7.0916
220107,5.092
220108,4.0387
220115,4.5596
220134,7.5308
220136,5.7223
220164,3.6754
2202,11.5342
220202,1.3279
220213,10.6623
220296,3.38615
2203,11.7796
220323,9.9419
220359,3.6481
220382,5.6385
220388,5.9539
2204,2.63045
220429,8.03035
220441,5.5287
2205,5.901
2206,5.34825
2207,9.18705
220729,11.4246
2208,2.8336
220869,13.3422
220906,4.0802
220929,10.475
220930,6.8813
220963,8.8464
220965,1.3279
220972,5.9849
220979,5.1903
220980,2.9838
220988,11.9318
220992,9.0626
221,7.6252
2210,8.3589
221002,4.54595
221016,6.66755
221035,7.9954
221037,9.769
221044,4.8866
221060,3.3195
221061,9.83245
221074,2.6347
221078,8.4673
221079,8.4554
221091,6.6194
221092,8.3716
221120,8.6076
221122,1.3279
221143,10.3304
221150,9.326
221154,12.1884
221178,9.91895
221184,7.21515
221188,4.8482
221191,3.0115
2212,9.665
221223,1.3279
221241,1.3279
221264,5.53375
221294,10.4884
2213,6.6556
221301,1.3279
221302,8.88915
221303,6.8941
221322,5.16055
221336,2.78605
221357,9.0301
221391,1.3279
221393,4.9249
221395,6.11305
2214,10.5972
221400,4.3596
221409,1.3279
221416,3.8268
221421,10.0062
221424,6.9516
221438,1.3279
221442,7.4016
221443,12.1269
221458,1.3279
221468,5.6711
221472,5.9291
221476,3.346
221477,10.9858
221481,5.9657
221491,12.87
221496,11.5903
221504,8.4069
221527,2.8223
221545,10.5874
221584,12.4912
221613,6.9776
221656,7.17945
221662,3.8233
221687,4.3754
221692,4.7869
2217,15.1882
221710,6.8666
221711,1.3279
221718,1.3279
221749,7.501
221756,1.3279
221785,7.5376
221786,8.1054
2218,7.0346
221806,3.91355
221814,6.561
221823,8.3348
221830,10.2691
221833,7.9642
221883,11.2268
221895,7.2088
2219,7.31705
221908,14.1941
221914,8.1692
221927,13.6392
221935,1.3279
221937,10.3944
221938,3.2062
221946,5.8781
221955,7.7792
221981,5.0357
222,5.4341
2220,1.3279
222008,1.3279
222029,4.8193
222068,11.1159
222161,10.5803
222166,10.66615
222171,9.6457
222183,5.51645
222194,10.1496
2222,12.9817
222223,6.4798
222229,10.9861
222234,8.6589
222235,6.9088
222236,10.9947
222255,7.0386
222256,5.0937
222389,9.6261
2224,13.8451
222484,11.1733
222487,7.98885
222537,1.3279
222545,5.1192
222546,6.0353
222553,2.8428
222584,10.6484
222611,1.3279
222642,7.68785
222643,6.6152
222658,10.8032
222659,1.3279
222662,6.2039
222663,4.0185
222696,1.3279
222698,9.0808
222699,4.8329
222826,2.17855
222865,1.3279
222894,1.3279
222901,17.1033
222950,1.3279
222962,5.60705
222967,1.3279
223,11.6636
2230,8.6743
223075,1.3279
223082,8.6277
223117,5.6575
2232,10.9689
2235,6.6678
2237,9.657
2239,11.0147
224,11.08645
2241,7.5016
2242,7.0683
2243,1.3279
2244,3.7106
2245,6.8457
2246,1.3279
2247,5.6162
2248,7.4823
2249,4.4408
225,1.3279
2250,4.7121
2251,1.3279
2252,6.67395
2253,4.4974
2254,5.97365
2255,1.3279
2256,5.2245
225689,4.94855
2257,3.5531
2258,8.0229
2259,1.3279
226,14.8457
2260,6.0655
2261,7.3127
2262,3.1045
2263,7.5183
2264,8.0203
2266,6.7813
2267,6.4166
2268,9.7806
2271,11.7857
2272,7.5522
2273,7.5918
2274,12.028
2275,6.804
2277,1.3279
22794,12.268
22795,9.90245
22796,11.5341
22797,6.36765
22798,2.42255
228,7.874
2280,10.0018
22800,11.1116
22801,8.1827
22802,4.8426
22803,9.6287
22806,5.1203
22807,6.232
22808,8.0953
22809,7.5399
2281,9.2994
22818,13.95
22820,10.9425
22821,10.6294
22822,7.0389
22823,11.1675
22824,4.6613
22826,8.2245
22827,12.8305
22828,10.5182
22829,3.1204
22832,7.1663
22834,11.4681
22835,8.8094
22836,10.5615
22837,10.5974
22838,12.0381
22839,11.2459
22841,8.6352
22843,1.3279
22844,1.3279
22845,10.1125
22846,10.4992
22847,7.6275
22848,8.5088
22849,7.0416
22850,8.6068
22852,5.7682
22853,8.0389
22854,1.3279
22856,11.2394
22858,10.9353
22859,9.8284
2286,16.1328
22861,6.5909
22862,9.918
22863,6.8041
22864,11.8209
22865,1.3279
22866,3.0624
22868,11.7133
22869,6.4756
2287,13.0108
22870,8.2083
22871,1.3279
22872,12.341
22873,6.95475
22874,13.213
22875,11.725
22876,8.2299
22877,10.4742
22878,7.2648
22879,12.84265
2288,10.9064
22880,8.7044
22881,4.9458
22882,9.175
22883,12.9451
22884,7.32315
22885,6.4018
22887,12.1237
22888,8.4469
22889,9.7669
2289,7.7868
22890,9.26875
22891,3.4799
22893,11.6137
22894,6.8328
22895,3.84345
22897,4.91045
22898,9.5545
22899,10.53
229,9.78135
2290,1.3279
22900,10.3479
22901,6.67945
22902,6.0818
22903,10.1502
22904,13.1519
22905,8.61455
22906,11.71685
22907,8.6344
22908,11.3426
22909,11.4011
22911,7.1163
22913,11.2406
22914,4.9691
22915,5.7542
22916,11.3364
22917,4.9636
22918,8.3913
22919,11.1286
22920,11.6213
22921,11.08335
22924,4.8891
22925,7.3091
22926,10.8912
22927,10.2591
22928,12.8325
22929,11.7427
22930,11.423
22931,10.1782
22932,8.67945
22933,7.52165
22934,13.1375
22936,11.0202
22937,11.7989
22938,12.3162
2294,8.7999
22941,4.3231
22943,6.5424
22944,10.5697
22947,8.3508
22948,7.9747
22949,10.1378
2295,8.4177
22950,10.217
22952,3.2189
22953,8.1676
22954,8.8888
22955,8.2935
2296,7.241
2297,6.7677
22973,9.3289
22974,11.516
22976,10.8045
22977,12.2772
22978,10.46555
22979,2.72625
2298,7.8818
22980,12.06095
22981,6.5992
22982,5.2872
22983,8.067
22984,9.0998
22985,10.9574
22986,1.3279
22987,6.4226
22989,3.5901
2299,5.3973
22990,11.2015
22992,9.7656
22993,11.9716
22994,10.4767
22995,8.3683
22996,6.6574
22997,10.8396
22998,7.93025
22999,3.7253
23,11.877
230,7.617
2300,8.9121
23001,8.53315
23002,9.3379
23005,8.1894
23007,7.9379
23008,7.8079
2301,7.4966
23011,11.7948
23012,7.9364
23013,10.49145
23014,11.8095
23015,8.6703
23016,11.1185
23017,9.6527
23019,9.2035
2302,8.6183
23020,12.8636
23022,10.2098
23023,11.0311
23024,6.54635
23025,1.3279
23026,1.3279
23028,8.1346
23029,11.6836
2303,1.3279
23030,8.85165
23031,8.3465
23032,12.3351
23033,9.18735
23034,6.73175
23035,7.24075
23036,9.028
23037,6.2602
23038,9.8612
23039,12.347
2304,1.3279
23040,1.3279
23041,7.1427
23042,12.65975
23043,7.5402
23046,7.58715
23047,9.4954
23048,10.4619
23049,11.39375
2305,9.9831
23051,8.5059
23052,11.8121
23053,12.5095
23054,11.7582
23057,1.3279
23059,10.57755
2306,9.0795
23060,8.4452
23061,12.6909
23062,10.0251
23063,10.7861
23064,11.1288
23065,8.5686
23066,5.5342
23067,8.178
2307,7.8958
23070,8.9866
23071,8.498
23072,1.3279
23074,7.72825
23075,10.3288
23076,10.7596
23077,11.69115
23078,8.44415
2308,9.0298
23080,8.58465
23081,7.8898
23082,12.2107
23085,9.135
23086,12.4217
23087,10.1926
23089,5.525
2309,13.4442
23090,5.4638
23091,6.5756
23092,8.2203
23093,7.83115
23094,7.8935
23095,8.6935
23096,10.2306
23097,11.9144
23098,6.3754
23099,10.1252
231,10.2966
23101,1.3279
23102,11.7246
23105,4.395
23107,8.18355
23108,5.41445
23109,5.9454
23111,4.1738
23112,10.568
23113,8.1416
23114,5.8843
23116,9.2451
23117,3.278
23118,11.3347
23119,9.4762
2312,4.3446
23120,12.3256
23122,8.87395
23125,7.8995
23126,10.2288
23127,1.3279
23129,10.9346
2313,8.7774
23130,10.2446
23131,9.8694
23132,10.326
23133,8.51285
23135,6.0441
23136,6.9593
23137,8.0045
23138,1.3279
23139,5.3437
2314,11.071
23140,10.3256
23141,8.89385
23142,8.9608
23143,7.97565
23144,12.1997
23145,4.5698
23148,3.2212
23149,12.4372
2315,3.2846
23150,9.6299
23151,11.7084
23152,10.2796
23154,8.196
23155,9.3028
23157,9.0069
23158,7.8858
2316,6.6366
23160,9.678
23161,10.8373
23162,12.8346
23163,10.1525
23164,6.995
23165,12.7512
23166,9.1257
23167,11.9047
23168,10.8852
23169,8.4693
2317,12.4318
23170,12.9892
23171,12.1654
23172,9.1529
23173,12.0689
23174,9.06425
23175,9.0345
23176,7.593
23177,9.04205
23178,7.3664
23179,8.6948
2318,5.783
23180,10.3991
23181,7.1183
23184,8.9292
23185,10.84075
23186,12.2311
23187,8.84985
23189,10.5904
2319,6.4258
23190,10.9196
23191,12.5335
23192,10.79725
23193,13.2984
23194,7.2899
23195,7.29
23196,11.9368
23197,11.7898
23198,8.3766
23199,10.5178
23200,9.7882
23201,1.3279
23203,8.94365
23204,12.077
23205,3.56045
23207,7.3835
23208,5.9741
23209,4.5992
2321,5.1627
23210,8.384
23211,12.145
23212,12.0965
23213,11.0385
23214,8.5879
23215,11.6949
23216,9.1714
23217,3.6086
23218,7.61975
23219,10.68735
2322,4.8157
23220,8.5064
23221,8.147
23223,9.6235
23224,11.89865
23225,8.1312
23228,6.39185
23229,7.9152
2323,6.0508
23230,10.9136
23231,12.5389
23232,10.8923
23233,5.08995
23234,12.2179
23235,7.5505
23236,8.6356
23237,6.7805
23239,7.0581
2324,6.02735
23240,8.2478
23241,10.8006
23242,8.13975
23243,10.6083
23244,9.2878
23245,8.83575
23246,10.5715
23247,7.01695
23248,8.84775
23250,11.2678
23251,7.7674
23252,8.1809
23253,10.4081
23254,4.3135
23255,3.3196
23256,12.84765
23258,10.1885
23259,7.9307
2326,6.4587
23261,6.61675
23262,10.651
23263,5.75445
23264,8.938
23265,10.03495
23266,6.7984
23268,11.0265
23269,10.0823
2327,3.6809
23270,10.2488
23271,8.7948
23272,9.22075
23274,8.52025
23275,6.6057
23276,10.0868
23277,9.9694
23279,10.9462
2328,5.506
23281,1.3279
23283,10.3259
23284,4.54555
23285,6.8553
23286,11.4635
23287,9.11985
23288,9.66475
2329,7.8195
23291,12.2121
23293,7.4048
23294,10.25155
23295,8.7837
23299,11.0137
2330,9.7218
23300,9.0814
23301,9.8914
23302,1.3279
23303,12.22205
23304,6.2018
23305,5.5903
23306,9.6917
23307,10.6287
23308,6.04155
23309,12.4511
2331,12.909
23310,11.118
23312,5.6362
23313,8.8513
23314,10.7763
23315,9.848
23316,3.4487
23317,10.9554
23318,7.5327
2332,9.95345
23321,12.1188
23322,5.509
23324,8.3718
23325,10.6318
23326,10.6589
23327,8.5912
23328,6.4225
23329,3.9039
23331,8.611
23332,8.74625
23333,8.6473
23334,6.2485
23335,9.7337
23336,6.8255
23338,8.45995
23339,8.3791
2334,2.8
23341,6.6789
23344,11.033
23345,6.54555
23347,8.8887
23348,7.3898
23349,1.3279
2335,5.5601
23350,9.2019
23351,12.1114
23352,9.08135
23353,9.4201
23354,8.5964
23355,9.3139
23357,9.0539
23358,10.7078
23359,9.4132
23360,11.1169
23361,9.2257
23362,8.96935
23363,7.06865
23365,7.1424
23366,6.4171
23367,14.3583
23368,9.9589
23369,10.0659
23370,9.2372
23371,8.0849
23373,10.59275
23376,11.5051
23378,12.4885
23379,9.8626
23380,8.9162
23381,9.51445
23382,12.3788
23383,11.6156
23384,8.83965
23385,13.25
23386,8.6646
23387,9.7605
23389,11.0514
2339,13.1955
23390,8.17405
23392,9.32125
23394,11.86975
23395,11.2416
23396,8.2752
23397,6.957
23398,10.4443
23399,10.91975
23400,8.64505
23401,12.7372
23403,11.4387
23404,9.8435
23405,11.3864
23406,12.8365
23408,9.2592
23409,5.7436
23410,8.70265
23411,9.6663
23412,13.3819
23413,6.5939
23414,5.0272
23415,4.9111
23416,13.6639
23417,7.2861
23418,1.3279
2342,10.1781
23420,12.35625
23421,10.11
23423,12.2024
23424,11.6985
23426,6.05915
23428,8.027
23429,9.6888
23430,6.92745
23431,10.2099
23432,6.9658
23433,9.78885
23434,1.3279
23435,9.7557
23436,2.99775
23438,11.266
23439,1.3279
23440,3.4679
23443,10.54575
23446,12.94125
23450,10.01655
23451,10.1154
23452,9.3805
23456,9.10515
23457,5.8566
2346,3.6614
23460,5.078
23461,10.8358
23462,8.8722
23463,9.08035
23464,7.5675
23466,11.459
23467,5.816
23468,10.5555
23469,11.6632
23471,13.3254
23473,8.1813
23474,13.3681
23475,10.9316
23476,8.3734
23478,14.9639
23479,14.1302
2348,15.3025
23480,13.4348
23481,9.2436
23483,10.5157
23484,11.78625
23491,6.9157
23492,10.71375
23493,5.2033
23495,4.861
23498,6.865
23499,10.99705
2350,8.4765
23500,7.31515
23503,7.6077
23504,4.0826
23505,11.4582
23506,10.4505
23507,10.4368
23508,1.3279
23509,7.20475
23510,7.7355
23511,7.3954
23512,12.0537
23513,13.7008
23514,5.76145
23515,11.1938
23516,10.6952
23517,11.9637
23518,8.8033
23519,8.9213
2352,10.4719
23520,8.9382
23521,17.6899
23522,6.71985
23523,8.2542
23524,11.8051
23526,13.431
23527,9.9095
23528,10.3928
23529,6.9461
2353,13.0138
23530,7.8436
23531,10.531
23532,4.3683
23533,4.0272
23534,8.53745
23536,8.8378
23538,6.3285
23539,1.3279
2354,7.1424
23541,4.9372
23542,7.2206
23543,8.6506
23544,1.3279
23546,11.2621
23547,6.976
23548,6.5918
23549,9.4982
2355,9.4886
23550,10.51815
23551,7.7255
23552,8.07555
23553,6.03945
23554,11.0206
23555,11.3205
23556,7.7107
23557,11.1417
23558,9.8867
23559,12.0955
2356,9.43855
23560,12.8204
23562,2.6175
23563,10.9777
23564,14.1191
23566,1.3279
23567,8.73235
23568,11.1471
23569,1.3279
2357,9.3097
23574,1.3279
23576,13.2406
2358,3.4167
23580,9.4441
23581,5.0316
23582,10.1503
23583,8.8479
23584,11.5824
23585,11.0355
23586,8.6979
23587,10.1625
23588,12.7109
23589,11.2383
2359,10.2223
23590,10.46335
23591,7.2004
23592,11.0823
23593,15.369
23594,9.4005
23595,11.6469
23596,8.34585
23597,11.20685
23598,7.2469
23600,9.11595
23601,1.3279
23603,10.9718
23604,9.8447
23607,10.1
23608,12.9832
23609,10.5066
23612,7.9496
23613,11.6804
23614,2.6747
23615,9.9164
23616,6.92225
23617,3.221
23619,6.7974
23620,4.9597
23621,10.2632
23623,10.4639
23624,10.2681
23625,11.9913
23626,1.3279
23627,1.3279
23629,9.4788
23630,6.6142
23632,7.7567
23633,11.62295
23635,8.8116
23636,12.6423
23637,9.00155
23639,8.9161
23640,13.0976
23641,7.9712
23642,9.03525
23643,9.413
23644,9.54545
23645,8.7406
23646,10.0763
23647,10.6644
23648,8.46375
23649,7.9534
23650,12.6289
23654,10.27915
23657,10.6031
23658,13.5295
23659,12.5353
23660,7.2313
23670,8.00155
23671,1.3279
23673,11.2369
23676,1.3279
23677,7.102
23678,10.1071
23682,5.775
23683,8.6254
23704,5.7292
23705,5.53245
23708,10.9602
23710,9.90095
23729,9.1528
23731,9.36855
23732,3.2424
23741,6.1761
23742,9.6116
23743,1.3279
23746,1.3279
23753,14.8843
23759,8.0777
23760,12.9351
23761,8.834
23762,6.2824
23764,10.1611
23765,9.7814
23767,8.4186
23768,4.4181
23769,3.784
23770,10.4312
23774,10.9178
23779,8.0159
23780,12.9798
23783,1.3279
23786,8.7013
23787,13.8236
23788,9.7357
238,1.3279
239,1.3279
2395,10.73715
24,1.3279
240,6.0652
241,9.1909
24137,8.2194
24138,10.1622
24139,10.1323
24140,12.4735
24141,7.3487
24142,7.7995
24144,12.6794
24145,10.1119
24146,7.7086
24147,7.815
24148,12.1036
24149,8.94915
24150,7.2931
242,5.7054
244,4.8421
2444,8.5448
245,4.2251
245711,1.3279
245802,1.3279
245806,1.3279
245812,7.1102
245910,1.3279
245911,1.3279
245912,6.0109
245913,1.3279
245915,1.3279
245927,1.3279
245928,1.3279
245929,1.3279
245930,1.3279
245932,1.3279
245934,4.9296
245935,4.6108
245936,4.3661
245937,8.1113
245938,1.3279
245939,5.3821
245940,5.95205
245972,6.2395
245973,7.9864
246,5.72875
246100,1.3279
246119,5.0306
246122,1.3279
246126,1.3279
246175,9.2129
246176,2.08835
246181,11.7219
246182,9.8217
246184,11.9943
246213,1.3279
246243,9.592
246269,7.207
246312,1.3279
246318,18.9314
246329,8.8807
246330,7.8521
246704,9.2101
246705,2.19065
246721,8.997
246734,5.8192
246744,2.914
246754,6.3868
246777,4.0018
246778,5.0305
247,7.7912
2475,9.3714
248,6.0177
2483,11.4196
2487,12.6167
2488,1.3279
249,6.2439
2491,6.3809
2492,4.1037
2494,7.2571
2495,17.4619
25,7.82935
250,9.0199
251,13.3795
2512,14.92295
2515,4.2165
2516,4.1993
2517,12.9596
2519,10.94945
2520,7.2489
2521,11.426
2523,9.8067
2524,11.0436
2525,13.927
2526,12.1735
2527,7.3489
2528,14.6719
252839,8.8725
252884,6.06175
2529,7.0304
252946,3.6458
252948,7.5469
252949,1.3279
252950,1.3279
252951,1.3279
252952,1.3279
252953,1.3279
252954,1.3279
252955,5.8351
252969,6.6103
252983,7.65125
252995,1.3279
2530,12.5243
253012,11.1313
253017,8.0948
253018,5.3468
253039,7.4558
253044,1.3279
2531,9.12205
253128,4.40355
253143,2.68935
253152,7.9118
253190,6.6362
2532,5.7077
253260,10.5238
253264,10.0771
2533,9.0552
253314,1.3279
2534,9.9102
253430,7.4603
253461,8.6278
2535,8.9962
253512,7.7667
253558,7.1656
253559,1.3279
253573,4.2228
253582,1.3279
253635,8.85125
253639,7.7387
253650,7.1121
2537,11.728
253714,8.73915
253724,4.6672
253725,11.19255
253738,2.88835
253769,7.0446
253782,12.4964
2538,1.3279
253805,4.1819
253827,8.4297
253832,5.9351
253868,4.7207
2539,5.9643
253935,1.3279
253943,12.05
253959,9.9578
253962,1.3279
253970,2.92
253980,5.758
253982,11.6026
254013,6.29295
254042,7.5963
254048,10.362
254050,1.3279
254057,11.1145
254065,8.1026
254099,7.912
254100,7.1601
254102,9.0701
254122,7.7591
254128,5.4679
254158,1.3279
254170,9.4844
254173,1.3279
254187,1.3279
2542,9.9834
254225,9.6194
254228,3.8547
254240,2.51205
254251,6.644
254263,5.0968
254268,5.58515
254272,4.5818
254295,5.9954
2543,1.3279
254312,1.3279
254359,10.2699
254394,7.27645
254427,6.73065
254428,9.4489
254439,4.98255
254528,5.4229
254531,9.2047
254552,11.48665
254559,8.7715
2547,16.1819
254773,5.49015
254778,3.8085
254783,6.4132
254786,1.3279
2548,10.8059
254827,7.50795
254863,12.4528
254879,3.3494
254887,6.8646
254896,7.9338
2549,5.4183
254910,3.5358
254950,2.4153
254956,1.3279
254958,5.2467
254973,1.3279
2550,7.44235
255022,5.0514
255025,1.3279
255027,6.3792
255031,3.5002
255043,10.2397
255057,6.91885
255061,5.8026
255082,5.2557
2551,10.2276
255101,4.66625
255104,8.44535
255119,1.3279
255167,1.3279
255177,10.7157
255189,6.2733
255193,1.3279
255220,1.3279
255231,8.4954
255239,4.5671
255252,10.0838
255275,4.23105
2553,8.82565
255313,6.75035
255324,3.1465
255330,1.3279
255349,10.0235
255352,1.3279
255374,7.5518
255394,6.255
2554,1.3279
255403,5.09
255411,3.9547
255426,5.7598
255480,3.5719
255488,7.5277
2555,2.7559
255512,7.226
255520,8.7556
2556,5.3058
255626,1.3279
255631,5.2603
255649,4.0091
255654,4.9709
2557,1.3279
255725,4.1374
255738,10.3102
255743,9.4815
255758,9.6937
255762,1.3279
255783,10.3818
255798,6.8109
2558,1.3279
255809,5.1156
255812,9.8119
255877,6.9749
2559,1.3279
255919,8.7737
255926,1.3279
255928,4.50855
255967,8.18115
2560,6.10005
256006,1.3279
256051,1.3279
256076,3.1502
2561,3.8567
256126,6.1917
256130,1.3279
256144,4.0592
256148,5.5629
2562,2.5154
256223,1.3279
256281,8.6036
256297,3.0553
2563,5.9359
256302,5.205
256309,5.4875
256329,10.9079
256355,16.6693
256356,6.9413
256364,7.6274
256369,1.3279
256380,3.5952
256394,3.2649
2564,11.485
256435,5.9916
256471,7.8449
256472,8.1089
256483,1.3279
2565,1.3279
256536,5.7993
256586,11.1022
2566,7.2845
256643,9.01675
256646,2.8897
256691,4.6125
2567,1.3279
256710,1.3279
256714,5.8252
256764,6.1956
2568,10.0631
256815,3.47615
256880,4.2294
256892,8.3347
2569,5.7729
256933,8.08065
256949,8.2723
256957,3.7595
256979,4.4577
256987,8.6732
257,5.6495
2570,1.3279
257000,1.3279
257019,7.5716
257044,5.6416
257062,3.7277
257068,6.4776
